,vessel,datet,lat,lon,depth,depth_range,hours,mean_temp,std_temp
167,3,2019-09-24 13:05:59,41.1343,-71.5031,33.0,2.0,0.925,1367.0,119.0
168,3,2019-09-12 10:08:38,41.1891,-71.4242,43.0,5.0,1.350,1301.0,18.0
169,3,2019-09-17 14:30:09,41.0424,-71.4701,50.0,7.0,0.850,1240.0,3.0
170,3,2019-09-26 11:17:24,41.1881,-71.4224,44.0,7.0,1.625,1149.0,21.0
171,3,2019-09-22 11:09:30,41.1953,-71.4239,43.0,5.0,1.250,1655.0,21.0
172,3,2019-09-24 14:59:11,41.0875,-71.6016,37.0,1.0,0.125,1208.0,9.0
173,3,2019-09-16 11:55:07,41.2022,-71.4198,44.0,4.0,1.225,1383.0,56.0
174,3,2019-09-15 13:26:30,41.2043,-71.4178,44.0,6.0,1.350,1310.0,8.0
175,3,2019-09-26 13:13:00,41.1942,-71.4117,45.0,6.0,1.300,1124.0,19.0
176,3,2019-09-17 13:08:43,41.0088,-71.4934,53.0,3.0,1.225,1195.0,16.0
177,3,2019-09-15 11:12:31,41.1919,-71.4245,42.0,6.0,1.425,1328.0,26.0
178,3,2019-09-24 11:40:11,41.1605,-71.5182,32.0,3.0,0.150,1423.0,12.0
179,3,2019-09-12 07:50:07,41.2973,-71.4609,44.0,7.0,3.200,1298.0,37.0
180,3,2019-09-10 11:03:53,41.1909,-71.4241,43.0,6.0,1.350,1304.0,12.0
181,3,2019-09-17 11:16:53,41.0076,-71.498,53.0,3.0,1.400,1199.0,22.0
182,3,2019-09-30 13:06:20,40.984,-71.4972,55.0,5.0,1.825,982.0,10.0
183,3,2019-12-01 13:10:48,41.1868,-71.4192,44.0,5.0,1.500,1111.0,13.0
184,3,2019-12-01 17:06:37,41.1826,-71.415,45.0,7.0,1.350,1111.0,16.0
185,3,2019-12-01 15:08:56,41.2008,-71.4124,44.0,7.0,1.475,1113.0,13.0
186,3,2019-05-30 13:18:46,41.1968,-71.4101,44.0,7.0,1.350,863.0,6.0
187,3,2019-05-29 13:07:44,41.1963,-71.412,44.0,6.0,1.225,855.0,5.0
188,3,2019-05-09 11:06:25,41.1844,-71.4204,43.0,4.0,1.400,641.0,11.0
189,3,2019-05-31 13:33:37,41.2025,-71.4191,43.0,6.0,1.575,869.0,2.0
190,3,2019-05-03 13:30:48,41.205,-71.4172,43.0,6.0,1.575,598.0,4.0
191,3,2019-05-16 13:05:44,41.1998,-71.4109,44.0,7.0,1.275,882.0,14.0
192,3,2019-05-22 14:05:52,41.1185,-71.531,30.0,2.0,0.150,894.0,7.0
193,3,2019-05-31 11:19:21,41.184,-71.4217,43.0,5.0,1.575,871.0,4.0
194,3,2019-05-17 11:14:41,41.181,-71.4153,45.0,7.0,1.375,839.0,31.0
195,3,2019-05-07 15:11:05,41.2726,-71.5062,47.0,4.0,0.825,756.0,6.0
196,3,2019-05-15 13:11:56,41.2043,-71.4164,44.0,6.0,1.425,869.0,30.0
197,3,2019-05-29 15:50:41,41.2763,-71.5206,45.0,6.0,1.300,872.0,7.0
198,3,2019-05-22 14:49:52,41.1303,-71.4906,30.0,2.0,0.150,911.0,11.0
199,3,2019-05-16 15:03:07,41.182,-71.4197,43.0,7.0,1.425,874.0,23.0
200,3,2019-05-15 11:12:01,41.1837,-71.4125,45.0,7.0,1.450,856.0,10.0
201,3,2019-05-21 15:08:37,41.1788,-71.4133,45.0,7.0,1.350,836.0,8.0
202,3,2019-05-30 15:57:51,41.2773,-71.5173,46.0,5.0,1.400,883.0,6.0
203,3,2019-05-08 11:06:23,41.1775,-71.4108,45.0,7.0,1.325,647.0,12.0
204,3,2019-05-19 13:59:16,41.2155,-71.4101,43.0,6.0,0.950,841.0,10.0
205,3,2019-05-27 11:55:23,41.2403,-71.4937,44.0,7.0,2.775,860.0,9.0
206,3,2019-05-17 15:19:28,41.1864,-71.4201,43.0,5.0,1.600,844.0,35.0
207,3,2019-05-25 11:40:09,41.2139,-71.5167,44.0,7.0,1.850,863.0,6.0
208,3,2019-05-03 16:10:58,41.2382,-71.4726,42.0,5.0,1.900,632.0,19.0
209,3,2019-05-21 10:58:17,41.1815,-71.4192,43.0,4.0,1.450,836.0,12.0
210,3,2019-05-30 11:20:43,41.1835,-71.4159,45.0,6.0,1.500,861.0,7.0
211,3,2019-05-22 10:18:57,41.1912,-71.5097,41.0,1.0,0.150,892.0,14.0
212,3,2019-05-19 12:30:47,41.1781,-71.4079,46.0,5.0,0.475,787.0,17.0
213,3,2019-05-07 13:12:40,41.2019,-71.4139,44.0,6.0,1.325,644.0,24.0
214,3,2019-05-03 18:25:29,41.2864,-71.5225,45.0,7.0,1.700,646.0,7.0
215,3,2019-05-22 12:55:18,41.0887,-71.6013,38.0,2.0,0.200,856.0,4.0
216,3,2019-05-19 11:25:10,41.1784,-71.4187,45.0,6.0,1.625,799.0,26.0
217,3,2019-05-03 11:22:04,41.1826,-71.4224,43.0,6.0,1.475,599.0,7.0
218,3,2019-05-07 11:21:54,41.1836,-71.4169,44.0,5.0,1.475,649.0,28.0
219,3,2019-05-16 11:08:55,41.1787,-71.4145,45.0,7.0,1.375,877.0,21.0
220,3,2019-05-08 15:52:06,41.2749,-71.5214,47.0,6.0,1.200,775.0,7.0
221,3,2019-05-19 16:54:22,41.2707,-71.5143,46.0,7.0,1.825,871.0,18.0
222,3,2019-05-01 15:04:07,41.1829,-71.4155,44.0,6.0,1.275,599.0,4.0
223,3,2019-05-22 12:11:30,41.1134,-71.6163,28.0,3.0,0.125,916.0,15.0
224,3,2019-05-09 13:09:05,41.2012,-71.4111,42.0,7.0,1.475,646.0,10.0
225,3,2019-05-01 11:24:26,41.1837,-71.4183,44.0,6.0,1.525,600.0,3.0
226,3,2019-05-01 13:16:00,41.2035,-71.4127,43.0,7.0,1.275,599.0,5.0
227,3,2019-05-28 15:41:24,41.185,-71.4214,43.0,5.0,1.575,848.0,3.0
228,3,2019-05-22 10:59:41,41.175,-71.522,41.0,1.0,0.150,913.0,5.0
229,3,2019-05-27 15:11:58,41.2576,-71.4948,45.0,7.0,2.675,861.0,7.0
230,3,2019-05-28 13:31:58,41.2051,-71.4157,43.0,5.0,1.525,849.0,2.0
231,3,2019-05-08 13:05:28,41.1984,-71.4203,43.0,3.0,1.325,642.0,12.0
232,3,2019-05-01 16:52:01,41.1908,-71.411,44.0,6.0,0.775,599.0,6.0
233,3,2019-05-21 13:04:49,41.2019,-71.4143,43.0,6.0,1.650,840.0,7.0
234,3,2019-05-29 11:00:46,41.1915,-71.4154,44.0,6.0,1.175,859.0,8.0
235,3,2019-05-17 13:10:57,41.2,-71.4134,44.0,5.0,1.250,835.0,31.0
236,3,2019-05-09 16:02:10,41.2614,-71.5097,46.0,7.0,1.875,765.0,24.0
237,3,2019-05-25 15:01:52,41.272,-71.5038,46.0,7.0,2.425,856.0,5.0
238,3,2019-05-28 11:18:30,41.1833,-71.4194,44.0,6.0,1.475,849.0,3.0
239,3,2019-05-15 16:16:20,41.2723,-71.5164,46.0,5.0,1.350,950.0,7.0
240,3,2019-11-14 14:15:59,41.2016,-71.4172,44.0,5.0,1.425,1709.0,20.0
241,3,2019-11-20 18:33:19,41.2237,-71.4954,42.0,7.0,1.600,1350.0,17.0
242,3,2019-11-26 13:32:02,40.8831,-71.5186,63.0,5.0,1.400,1463.0,31.0
243,3,2019-11-20 13:06:24,41.0561,-71.5339,44.0,4.0,1.300,1372.0,15.0
244,3,2019-11-14 12:09:18,41.1889,-71.4225,44.0,6.0,1.525,1661.0,25.0
245,3,2019-11-21 16:16:47,41.2254,-71.5056,43.0,7.0,1.700,1306.0,32.0
246,3,2019-11-27 00:07:42,41.2867,-71.8953,64.0,10.0,4.475,1486.0,42.0
247,3,2019-11-19 15:41:17,41.1862,-71.4162,45.0,6.0,1.425,1367.0,8.0
248,3,2019-11-21 13:05:00,41.2176,-71.5107,44.0,6.0,1.900,1328.0,28.0
249,3,2019-11-20 13:43:30,41.0545,-71.5077,44.0,1.0,0.100,1339.0,5.0
250,3,2019-11-30 16:23:47,41.2458,-71.5141,46.0,7.0,2.150,1129.0,16.0
251,3,2019-11-19 13:42:09,41.1959,-71.4146,45.0,4.0,1.150,1367.0,7.0
252,3,2019-11-30 13:25:18,41.209,-71.5181,43.0,6.0,1.850,1139.0,16.0
253,3,2019-11-20 15:25:45,41.0642,-71.5595,43.0,4.0,1.300,1377.0,13.0
254,3,2019-11-19 12:00:33,41.1896,-71.4209,43.0,5.0,1.450,1367.0,13.0
255,3,2019-11-14 17:14:25,41.2791,-71.5162,47.0,5.0,1.575,1456.0,3.0
256,3,2019-04-17 15:39:15,40.241,-71.4675,89.0,11.0,1.925,657.0,24.0
257,3,2019-04-17 23:54:56,40.2199,-71.4029,92.0,5.0,2.025,713.0,49.0
258,3,2019-04-12 16:02:18,41.1058,-71.3423,55.0,1.0,0.550,609.0,2.0
259,3,2019-04-24 11:02:25,41.1044,-71.6048,29.0,1.0,0.125,745.0,19.0
260,3,2019-04-17 21:21:58,40.2006,-71.5429,91.0,3.0,1.825,721.0,25.0
261,3,2019-04-29 11:49:06,41.0811,-71.3669,52.0,7.0,2.125,579.0,14.0
262,3,2019-04-05 20:00:00,40.2839,-71.1158,101.0,4.0,1.675,1257.0,4.0
263,3,2019-04-05 12:37:13,40.2978,-71.1942,96.0,9.0,1.825,1246.0,12.0
264,3,2019-04-14 13:02:48,41.0047,-71.5244,51.0,7.0,1.150,618.0,7.0
265,3,2019-04-10 14:31:48,41.078,-71.3684,54.0,8.0,1.850,611.0,8.0
266,3,2019-04-07 20:53:57,41.0181,-71.323,49.0,5.0,2.025,611.0,14.0
267,3,2019-04-25 21:03:03,41.0585,-71.3812,56.0,9.0,0.750,594.0,4.0
268,3,2019-04-14 15:46:27,40.9218,-71.5152,57.0,8.0,1.950,577.0,10.0
269,3,2019-04-30 15:20:41,41.2046,-71.4124,43.0,7.0,1.325,604.0,4.0
270,3,2019-04-25 11:48:18,41.0818,-71.3669,53.0,5.0,1.950,592.0,1.0
